,Id,decision,GestartOp,name,StemmenVoor,StemmenTegen,StemmenNietDeelgenomen,ActorFractie,ActorNaam,IndienerNaam,IndienerFractie,MedeIndienerNaam,MedeIndienerFractie,topic,Afgedaan
566,2019Z20724,0,30/10/2019 0:00,Motie van de leden Diks en Karabulut over afzien van het voornemen om negen extra F-35-gevechtsvliegtuigen aan te schaffen ,14,0,0,SP,SP,L.I. Diks,GroenLinks,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
567,2019Z20724,0,30/10/2019 0:00,Motie van de leden Diks en Karabulut over afzien van het voornemen om negen extra F-35-gevechtsvliegtuigen aan te schaffen ,0,1,0,Van Haga,Van Haga,L.I. Diks,GroenLinks,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
568,2019Z20724,0,30/10/2019 0:00,Motie van de leden Diks en Karabulut over afzien van het voornemen om negen extra F-35-gevechtsvliegtuigen aan te schaffen ,1,0,0,Van Kooten-Arissen,Van Kooten-Arissen,L.I. Diks,GroenLinks,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
569,2019Z20724,0,30/10/2019 0:00,Motie van de leden Diks en Karabulut over afzien van het voornemen om negen extra F-35-gevechtsvliegtuigen aan te schaffen ,0,32,0,VVD,VVD,L.I. Diks,GroenLinks,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
570,2019Z20725,0,30/10/2019 0:00,Motie van de leden Karabulut en Kerstens over voldoende financiële ondersteuning voor veteranen met PTSS,4,0,0,50PLUS,50PLUS,S. Karabulut,SP,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
571,2019Z20725,0,30/10/2019 0:00,Motie van de leden Karabulut en Kerstens over voldoende financiële ondersteuning voor veteranen met PTSS,0,19,0,CDA,CDA,S. Karabulut,SP,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
572,2019Z20725,0,30/10/2019 0:00,Motie van de leden Karabulut en Kerstens over voldoende financiële ondersteuning voor veteranen met PTSS,0,5,0,ChristenUnie,ChristenUnie,S. Karabulut,SP,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
573,2019Z20725,0,30/10/2019 0:00,Motie van de leden Karabulut en Kerstens over voldoende financiële ondersteuning voor veteranen met PTSS,0,19,0,D66,D66,S. Karabulut,SP,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
574,2019Z20725,0,30/10/2019 0:00,Motie van de leden Karabulut en Kerstens over voldoende financiële ondersteuning voor veteranen met PTSS,3,0,0,DENK,DENK,S. Karabulut,SP,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
575,2019Z20725,0,30/10/2019 0:00,Motie van de leden Karabulut en Kerstens over voldoende financiële ondersteuning voor veteranen met PTSS,2,0,0,FvD,FvD,S. Karabulut,SP,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
576,2019Z20725,0,30/10/2019 0:00,Motie van de leden Karabulut en Kerstens over voldoende financiële ondersteuning voor veteranen met PTSS,14,0,0,GroenLinks,GroenLinks,S. Karabulut,SP,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
577,2019Z20725,0,30/10/2019 0:00,Motie van de leden Karabulut en Kerstens over voldoende financiële ondersteuning voor veteranen met PTSS,9,0,0,PvdA,PvdA,S. Karabulut,SP,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
578,2019Z20725,0,30/10/2019 0:00,Motie van de leden Karabulut en Kerstens over voldoende financiële ondersteuning voor veteranen met PTSS,4,0,0,PvdD,PvdD,S. Karabulut,SP,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
579,2019Z20725,0,30/10/2019 0:00,Motie van de leden Karabulut en Kerstens over voldoende financiële ondersteuning voor veteranen met PTSS,19,0,0,PVV,PVV,S. Karabulut,SP,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
580,2019Z20725,0,30/10/2019 0:00,Motie van de leden Karabulut en Kerstens over voldoende financiële ondersteuning voor veteranen met PTSS,3,0,0,SGP,SGP,S. Karabulut,SP,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
581,2019Z20725,0,30/10/2019 0:00,Motie van de leden Karabulut en Kerstens over voldoende financiële ondersteuning voor veteranen met PTSS,14,0,0,SP,SP,S. Karabulut,SP,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
582,2019Z20725,0,30/10/2019 0:00,Motie van de leden Karabulut en Kerstens over voldoende financiële ondersteuning voor veteranen met PTSS,0,1,0,Van Haga,Van Haga,S. Karabulut,SP,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
583,2019Z20725,0,30/10/2019 0:00,Motie van de leden Karabulut en Kerstens over voldoende financiële ondersteuning voor veteranen met PTSS,1,0,0,Van Kooten-Arissen,Van Kooten-Arissen,S. Karabulut,SP,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
584,2019Z20725,0,30/10/2019 0:00,Motie van de leden Karabulut en Kerstens over voldoende financiële ondersteuning voor veteranen met PTSS,0,32,0,VVD,VVD,S. Karabulut,SP,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
585,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,4,0,0,50PLUS,50PLUS,C.N.A. Nijkerken-de Haan,VVD,W.P.H.J. Peters,CDA,Wajong,TRUE
586,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,4,0,0,50PLUS,50PLUS,C.N.A. Nijkerken-de Haan,VVD,E.E.W. Bruins,ChristenUnie,Wajong,TRUE
587,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,19,0,0,CDA,CDA,C.N.A. Nijkerken-de Haan,VVD,W.P.H.J. Peters,CDA,Wajong,TRUE
588,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,19,0,0,CDA,CDA,C.N.A. Nijkerken-de Haan,VVD,E.E.W. Bruins,ChristenUnie,Wajong,TRUE
589,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,5,0,0,ChristenUnie,ChristenUnie,C.N.A. Nijkerken-de Haan,VVD,W.P.H.J. Peters,CDA,Wajong,TRUE
590,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,5,0,0,ChristenUnie,ChristenUnie,C.N.A. Nijkerken-de Haan,VVD,E.E.W. Bruins,ChristenUnie,Wajong,TRUE
591,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,19,0,0,D66,D66,C.N.A. Nijkerken-de Haan,VVD,W.P.H.J. Peters,CDA,Wajong,TRUE
592,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,19,0,0,D66,D66,C.N.A. Nijkerken-de Haan,VVD,E.E.W. Bruins,ChristenUnie,Wajong,TRUE
593,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,3,0,0,DENK,DENK,C.N.A. Nijkerken-de Haan,VVD,W.P.H.J. Peters,CDA,Wajong,TRUE
594,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,3,0,0,DENK,DENK,C.N.A. Nijkerken-de Haan,VVD,E.E.W. Bruins,ChristenUnie,Wajong,TRUE
595,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,2,0,0,FvD,FvD,C.N.A. Nijkerken-de Haan,VVD,W.P.H.J. Peters,CDA,Wajong,TRUE
596,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,2,0,0,FvD,FvD,C.N.A. Nijkerken-de Haan,VVD,E.E.W. Bruins,ChristenUnie,Wajong,TRUE
597,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,14,0,0,GroenLinks,GroenLinks,C.N.A. Nijkerken-de Haan,VVD,W.P.H.J. Peters,CDA,Wajong,TRUE
598,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,14,0,0,GroenLinks,GroenLinks,C.N.A. Nijkerken-de Haan,VVD,E.E.W. Bruins,ChristenUnie,Wajong,TRUE
599,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,9,0,0,PvdA,PvdA,C.N.A. Nijkerken-de Haan,VVD,W.P.H.J. Peters,CDA,Wajong,TRUE
600,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,9,0,0,PvdA,PvdA,C.N.A. Nijkerken-de Haan,VVD,E.E.W. Bruins,ChristenUnie,Wajong,TRUE
601,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,4,0,0,PvdD,PvdD,C.N.A. Nijkerken-de Haan,VVD,W.P.H.J. Peters,CDA,Wajong,TRUE
602,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,4,0,0,PvdD,PvdD,C.N.A. Nijkerken-de Haan,VVD,E.E.W. Bruins,ChristenUnie,Wajong,TRUE
603,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,19,0,0,PVV,PVV,C.N.A. Nijkerken-de Haan,VVD,W.P.H.J. Peters,CDA,Wajong,TRUE
604,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,19,0,0,PVV,PVV,C.N.A. Nijkerken-de Haan,VVD,E.E.W. Bruins,ChristenUnie,Wajong,TRUE
605,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,3,0,0,SGP,SGP,C.N.A. Nijkerken-de Haan,VVD,W.P.H.J. Peters,CDA,Wajong,TRUE
606,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,3,0,0,SGP,SGP,C.N.A. Nijkerken-de Haan,VVD,E.E.W. Bruins,ChristenUnie,Wajong,TRUE
607,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,14,0,0,SP,SP,C.N.A. Nijkerken-de Haan,VVD,W.P.H.J. Peters,CDA,Wajong,TRUE
608,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,14,0,0,SP,SP,C.N.A. Nijkerken-de Haan,VVD,E.E.W. Bruins,ChristenUnie,Wajong,TRUE
609,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,1,0,0,Van Haga,Van Haga,C.N.A. Nijkerken-de Haan,VVD,W.P.H.J. Peters,CDA,Wajong,TRUE
610,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,1,0,0,Van Haga,Van Haga,C.N.A. Nijkerken-de Haan,VVD,E.E.W. Bruins,ChristenUnie,Wajong,TRUE
611,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,1,0,0,Van Kooten-Arissen,Van Kooten-Arissen,C.N.A. Nijkerken-de Haan,VVD,W.P.H.J. Peters,CDA,Wajong,TRUE
612,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,1,0,0,Van Kooten-Arissen,Van Kooten-Arissen,C.N.A. Nijkerken-de Haan,VVD,E.E.W. Bruins,ChristenUnie,Wajong,TRUE
613,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,32,0,0,VVD,VVD,C.N.A. Nijkerken-de Haan,VVD,W.P.H.J. Peters,CDA,Wajong,TRUE
614,2019Z20726,1,30/10/2019 0:00,Motie van het lid Nijkerken-De Haan c.s. over heldere en goede voorlichting over de gevolgen van de harmonisatie,32,0,0,VVD,VVD,C.N.A. Nijkerken-de Haan,VVD,E.E.W. Bruins,ChristenUnie,Wajong,TRUE
615,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,4,0,0,50PLUS,50PLUS,S. Belhaj,D66,L.I. Diks,GroenLinks,Begrotingsstaten Defensie,TRUE
616,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,4,0,0,50PLUS,50PLUS,S. Belhaj,D66,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
617,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,4,0,0,50PLUS,50PLUS,S. Belhaj,D66,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
618,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,19,0,0,CDA,CDA,S. Belhaj,D66,L.I. Diks,GroenLinks,Begrotingsstaten Defensie,TRUE
619,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,19,0,0,CDA,CDA,S. Belhaj,D66,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
620,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,19,0,0,CDA,CDA,S. Belhaj,D66,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
621,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,5,0,0,ChristenUnie,ChristenUnie,S. Belhaj,D66,L.I. Diks,GroenLinks,Begrotingsstaten Defensie,TRUE
622,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,5,0,0,ChristenUnie,ChristenUnie,S. Belhaj,D66,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
623,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,5,0,0,ChristenUnie,ChristenUnie,S. Belhaj,D66,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
624,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,19,0,0,D66,D66,S. Belhaj,D66,L.I. Diks,GroenLinks,Begrotingsstaten Defensie,TRUE
625,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,19,0,0,D66,D66,S. Belhaj,D66,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
626,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,19,0,0,D66,D66,S. Belhaj,D66,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
627,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,3,0,0,DENK,DENK,S. Belhaj,D66,L.I. Diks,GroenLinks,Begrotingsstaten Defensie,TRUE
628,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,3,0,0,DENK,DENK,S. Belhaj,D66,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
629,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,3,0,0,DENK,DENK,S. Belhaj,D66,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
630,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,2,0,0,FvD,FvD,S. Belhaj,D66,L.I. Diks,GroenLinks,Begrotingsstaten Defensie,TRUE
631,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,2,0,0,FvD,FvD,S. Belhaj,D66,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
632,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,2,0,0,FvD,FvD,S. Belhaj,D66,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
633,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,14,0,0,GroenLinks,GroenLinks,S. Belhaj,D66,L.I. Diks,GroenLinks,Begrotingsstaten Defensie,TRUE
634,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,14,0,0,GroenLinks,GroenLinks,S. Belhaj,D66,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
635,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,14,0,0,GroenLinks,GroenLinks,S. Belhaj,D66,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
636,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,9,0,0,PvdA,PvdA,S. Belhaj,D66,L.I. Diks,GroenLinks,Begrotingsstaten Defensie,TRUE
637,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,9,0,0,PvdA,PvdA,S. Belhaj,D66,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
638,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,9,0,0,PvdA,PvdA,S. Belhaj,D66,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
639,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,4,0,0,PvdD,PvdD,S. Belhaj,D66,L.I. Diks,GroenLinks,Begrotingsstaten Defensie,TRUE
640,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,4,0,0,PvdD,PvdD,S. Belhaj,D66,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
641,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,4,0,0,PvdD,PvdD,S. Belhaj,D66,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
642,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,19,0,0,PVV,PVV,S. Belhaj,D66,L.I. Diks,GroenLinks,Begrotingsstaten Defensie,TRUE
643,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,19,0,0,PVV,PVV,S. Belhaj,D66,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
644,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,19,0,0,PVV,PVV,S. Belhaj,D66,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
645,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,3,0,0,SGP,SGP,S. Belhaj,D66,L.I. Diks,GroenLinks,Begrotingsstaten Defensie,TRUE
646,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,3,0,0,SGP,SGP,S. Belhaj,D66,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
647,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,3,0,0,SGP,SGP,S. Belhaj,D66,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
648,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,14,0,0,SP,SP,S. Belhaj,D66,L.I. Diks,GroenLinks,Begrotingsstaten Defensie,TRUE
649,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,14,0,0,SP,SP,S. Belhaj,D66,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
650,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,14,0,0,SP,SP,S. Belhaj,D66,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
651,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,1,0,0,Van Haga,Van Haga,S. Belhaj,D66,L.I. Diks,GroenLinks,Begrotingsstaten Defensie,TRUE
652,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,1,0,0,Van Haga,Van Haga,S. Belhaj,D66,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
653,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,1,0,0,Van Haga,Van Haga,S. Belhaj,D66,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
654,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,1,0,0,Van Kooten-Arissen,Van Kooten-Arissen,S. Belhaj,D66,L.I. Diks,GroenLinks,Begrotingsstaten Defensie,TRUE
655,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,1,0,0,Van Kooten-Arissen,Van Kooten-Arissen,S. Belhaj,D66,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
656,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,1,0,0,Van Kooten-Arissen,Van Kooten-Arissen,S. Belhaj,D66,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
657,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,32,0,0,VVD,VVD,S. Belhaj,D66,L.I. Diks,GroenLinks,Begrotingsstaten Defensie,TRUE
658,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,32,0,0,VVD,VVD,S. Belhaj,D66,J.W.M. Kerstens,PvdA,Begrotingsstaten Defensie,TRUE
659,2019Z20728,1,30/10/2019 0:00,Motie van het lid Belhaj c.s. over de mogelijkheid om in twee veteranenontmoetingscentra hulpverlening te bieden,32,0,0,VVD,VVD,S. Belhaj,D66,S. Karabulut,SP,Begrotingsstaten Defensie,TRUE
660,2019Z20753,1,31/10/2019 0:00,Motie van het lid Middendorp c.s. over digitale lijkbezorging,4,0,0,50PLUS,50PLUS,J. Middendorp,VVD,H.C.M. Krol,50PLUS,Begrotingsstaten BZK,TRUE
661,2019Z20753,1,31/10/2019 0:00,Motie van het lid Middendorp c.s. over digitale lijkbezorging,4,0,0,50PLUS,50PLUS,J. Middendorp,VVD,M.G.W. den Boer,D66,Begrotingsstaten BZK,TRUE
662,2019Z20753,1,31/10/2019 0:00,Motie van het lid Middendorp c.s. over digitale lijkbezorging,19,0,0,CDA,CDA,J. Middendorp,VVD,H.C.M. Krol,50PLUS,Begrotingsstaten BZK,TRUE
663,2019Z20753,1,31/10/2019 0:00,Motie van het lid Middendorp c.s. over digitale lijkbezorging,19,0,0,CDA,CDA,J. Middendorp,VVD,M.G.W. den Boer,D66,Begrotingsstaten BZK,TRUE
664,2019Z20753,1,31/10/2019 0:00,Motie van het lid Middendorp c.s. over digitale lijkbezorging,5,0,0,ChristenUnie,ChristenUnie,J. Middendorp,VVD,H.C.M. Krol,50PLUS,Begrotingsstaten BZK,TRUE
665,2019Z20753,1,31/10/2019 0:00,Motie van het lid Middendorp c.s. over digitale lijkbezorging,5,0,0,ChristenUnie,ChristenUnie,J. Middendorp,VVD,M.G.W. den Boer,D66,Begrotingsstaten BZK,TRUE
666,2019Z20753,1,31/10/2019 0:00,Motie van het lid Middendorp c.s. over digitale lijkbezorging,19,0,0,D66,D66,J. Middendorp,VVD,H.C.M. Krol,50PLUS,Begrotingsstaten BZK,TRUE
667,2019Z20753,1,31/10/2019 0:00,Motie van het lid Middendorp c.s. over digitale lijkbezorging,19,0,0,D66,D66,J. Middendorp,VVD,M.G.W. den Boer,D66,Begrotingsstaten BZK,TRUE
668,2019Z20753,1,31/10/2019 0:00,Motie van het lid Middendorp c.s. over digitale lijkbezorging,3,0,0,DENK,DENK,J. Middendorp,VVD,H.C.M. Krol,50PLUS,Begrotingsstaten BZK,TRUE
669,2019Z20753,1,31/10/2019 0:00,Motie van het lid Middendorp c.s. over digitale lijkbezorging,3,0,0,DENK,DENK,J. Middendorp,VVD,M.G.W. den Boer,D66,Begrotingsstaten BZK,TRUE
